id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,nama_rumah_sakit,jenis_rumah_sakit,kelas_rumah_sakit,tahun
1075,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM DAERAH TELUK PUCUNG,RSU,D,2021
1076,32,JAWA BARAT,3275,KOTA BEKASI,RS SETO HASBADI,RSU,D,2021
1077,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA BEKASI BARAT,RSU,B,2021
1078,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM HERMINA BEKASI,RSU,B,2021
1079,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BHAKTI KARTINI,RSU,C,2021
1080,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM PERMATA BEKASI,RSU,C,2021
1081,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM BELLA,RSU,C,2021
1082,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM GRAHA JUANDA,RSU,C,2021
1083,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ANNA,RSU,C,2021
1084,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM JATI SAMPURNA,RSU,C,2021
1085,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM ISLAM DR. SUBKI ABDULKADIR,RSU,D,2021
1086,32,JAWA BARAT,3275,KOTA BEKASI,RS SILOAM BEKASI SEPANJANG JAYA,RSU,C,2021
1087,32,JAWA BARAT,3275,KOTA BEKASI,RS UMUM MITRA KELUARGA CIBUBUR,RSU,C,2021
1088,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK SELASIH MEDIKA,RSIA,C,2021
1089,32,JAWA BARAT,3275,KOTA BEKASI,RS PRIMAYA,RSU,B,2021
1090,32,JAWA BARAT,3275,KOTA BEKASI,RS IBU DAN ANAK RINOVA INTAN,RSIA,C,2021
1091,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HARAPAN DEPOK,RSU,D,2021
1092,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAKTI YUDHA,RSU,C,2021
1093,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM TUGU IBU,RSU,C,2021
1094,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PURI CINERE,RSU,B,2021
1095,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HERMINA DEPOK,RSU,B,2021
1096,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK TUMBUH KEMBANG,RSIA,C,2021
1097,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MEILIA,RSU,B,2021
1098,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BUNDA MARGONDA,RSU,C,2021
1099,32,JAWA BARAT,3276,KOTA DEPOK,RS UNIVERSITAS INDONESIA,RSU,B,2021
1100,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SENTRA MEDIKA,RSU,B,2021
1101,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM MITRA KELUARGA DEPOK,RSU,C,2021
1102,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BHAYANGKARA BRIMOB,RSU,C,2021
1103,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM GRHA PERMATA IBU,RSU,C,2021
1104,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM DAERAH KOTA DEPOK,RSU,C,2021
1105,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM SIMPANGAN DEPOK,RSU,C,2021
1106,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM HASANAH GRAHA AFIAH,RSU,C,2021
1107,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK ASYIFA DEPOK,RSIA,C,2021
1108,32,JAWA BARAT,3276,KOTA DEPOK,RS IBU DAN ANAK SETYA BHAKTI,RSIA,C,2021
1109,32,JAWA BARAT,3276,KOTA DEPOK,RS JANTUNG DIAGRAM,RSK JANTUNG,B,2021
1110,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM PERMATA DEPOK,RSU,C,2021
1111,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA MEDIKA DEPOK,RSU,C,2021
1112,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA ARAFIQ,RSU,C,2021
1113,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BUNDA ALIYAH,RSU,C,2021
1114,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM BRAWIJAYA BOJONGSARI,RSU,D,2021
1115,32,JAWA BARAT,3276,KOTA DEPOK,RS UMUM CITRA ARAFIQ SAWANGAN,RSU,C,2021
1116,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA KASIH,RSU,C,2021
1117,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM MITRA ANUGRAH LESTARI,RSU,C,2021
1118,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM AVISENA,RSU,C,2021
1119,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM DAERAH CIBABAT,RSU,B,2021
1120,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM KASIH BUNDA,RSU,C,2021
1121,32,JAWA BARAT,3277,KOTA CIMAHI,RS GIGI DAN MULUT PENDIDIKAN UNJANI,RSK GM,B,2021
1122,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM BAROS,RSU,D,2021
1123,32,JAWA BARAT,3277,KOTA CIMAHI,RS UMUM TK. II DUSTIRA,RSU,B,2021
1124,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM DAERAH DR. SOEKARDJO,RSU,B,2021
1125,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM ISLAM HJ. SITI MUNIROH,RSU,D,2021
1126,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS UMUM JASA KARTINI,RSU,C,2021
1127,32,JAWA BARAT,3278,KOTA TASIKMALAYA,RS IBU DAN ANAK DR. HJ. KARMINI EH,RSIA,C,2021
1128,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM DAERAH BANJAR,RSU,B,2021
1129,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM MITRA IDAMAN,RSU,D,2021
1130,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM BANJAR PATROMAN,RSU,D,2021
1131,32,JAWA BARAT,3279,KOTA BANJAR,RS UMUM DAERAH ASIH HUSADA LENGENSARI,RSU,D,2021
1132,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PARU DR. M. GOENAWAN PARTOWIDIGDO,RSK PARU,A,2022
1133,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIBINONG,RSU,B,2022
1134,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CIAWI,RSU,B,2022
1135,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH LEUWILIANG,RSU,B,2022
1136,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ANNISA,RSU,C,2022
1137,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM BINA HUSADA,RSU,C,2022
1138,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK CITRA INSANI,RSIA,C,2022
1139,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM FAMILY MEDICAL CENTER,RSU,C,2022
1140,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MARY CILEUNGSI HIJAU,RSU,C,2022
1141,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM MH. THAMRIN,RSU,C,2022
1142,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM CITAMA,RSU,C,2022
1143,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM SENTRA MEDIKA CIBINONG,RSU,B,2022
1144,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS SENTOSA,RSU,C,2022
1145,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DAERAH CILEUNGSI,RSU,B,2022
1146,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM RUMAH SEHAT TERPADU DOMPET DHUAFA,RSU,C,2022
1147,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. SISMADI,RSU,C,2022
1148,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM HERMINA MEKARSARI,RSU,C,2022
1149,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK ASSALAM,RSIA,C,2022
1150,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS IBU DAN ANAK KENARI GRAHA MEDIKA,RSIA,C,2022
1151,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM PERMATA JONGGOL,RSU,C,2022
1152,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM KARYA BHAKTI PRATIWI,RSU,C,2022
1153,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EMC SENTUL,RSU,B,2022
1154,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM ASYSYIFAA,RSU,C,2022
1155,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HELSA CITEUREUP,RSU,C,2022
1156,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS HARAPAN SEHATI,RSU,C,2022
1157,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS EKA HOSPITAL,RSU,B,2022
1158,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS PENA 98,RSU,C,2022
1159,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS ISLAM AYSHA,RSU,C,2022
1160,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM DR. MUHAMAD HASSAN TOTO,RSU,C,2022
1161,32,JAWA BARAT,3201,KABUPATEN BOGOR,RS UMUM TRIMITRA,RSU,C,2022
1162,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH SEKARWANGI,RSU,B,2022
1163,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH PALABUHANRATU,RSU,C,2022
1164,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH JAMPANG KULON,RSU,C,2022
1165,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM HERMINA SUKABUMI,RSU,C,2022
1166,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM BETHA MEDIKA,RSU,C,2022
1167,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM BHAKTI MEDICARE,RSU,C,2022
1168,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM KARTIKA CIBADAK,RSU,C,2022
1169,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS UMUM DAERAH SAGARANTEN,RSU,D,2022
1170,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,RS PRIMAYA SUKABUMI,RSU,C,2022
1171,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH SAYANG,RSU,B,2022
1172,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH CIMACAN,RSU,C,2022
1173,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DR. HAFIZ,RSU,C,2022
1174,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS UMUM DAERAH PAGELARAN,RSU,D,2022
1175,32,JAWA BARAT,3203,KABUPATEN CIANJUR,RS BHAYANGKARA CIANJUR,RSU,D,2022
1176,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH MAJALAYA,RSU,B,2022
1177,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH AL IHSAN PROVINSI JAWA BARAT,RSU,B,2022
1178,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH OTO ISKANDAR DI NATA,RSU,C,2022
1179,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH CICALENGKA,RSU,C,2022
1180,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UNGGUL KARSA MEDIKA,RSU,C,2022
1181,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM DAERAH KESEHATAN KERJA,RSU,D,2022
1182,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM KARYA PANGALENGAN BHAKTI SEHAT,RSU,D,2022
1183,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM TNI AU LANUD SULAIMAN,RSU,D,2022
1184,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS HERMINA SOREANG,RSU,C,2022
1185,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS UMUM BINA SEHAT,RSU,D,2022
1186,32,JAWA BARAT,3204,KABUPATEN BANDUNG,RS AMC,RSU,C,2022
1187,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM DAERAH DR. SLAMET GARUT,RSU,B,2022
1188,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM TK. IV GUNTUR,RSU,C,2022
1189,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM DAERAH PAMEUNGPEUK PROV. JABAR,RSU,C,2022
1190,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM NURHAYATI GARUT,RSU,D,2022
1191,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM ANNISA QUEEN,RSU,D,2022
1192,32,JAWA BARAT,3205,KABUPATEN GARUT,RS UMUM INTAN HUSADA,RSU,C,2022
1193,32,JAWA BARAT,3205,KABUPATEN GARUT,RS MEDINA,RSU,D,2022
1194,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM DAERAH SINGAPARNA MEDIKA CITRAUTAMA,RSU,C,2022
1195,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK RESPATI,RSIA,C,2022
1196,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM TASIK MEDIKA CITRATAMA (TMC),RSU,C,2022
1197,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS BERSALIN UMMI,RSIA,C,2022
1198,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK SAYANG BUNDA,RSIA,C,2022
1199,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK WIDANINGSIH,RSIA,C,2022
1200,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM SYIFA MEDINA,RSU,D,2022
1201,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS IBU DAN ANAK BUNDA AISYAH,RSIA,C,2022
1202,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM PRASETYA BUNDA,RSU,C,2022
1203,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,RS UMUM PERMATA BUNDA,RSU,D,2022
1204,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DAERAH KAB. CIAMIS,RSU,C,2022
1205,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM PERMATA BUNDA,RSU,D,2022
1206,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM AL-ARIF,RSU,D,2022
1207,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DADI KELUARGA CIAMIS,RSU,C,2022
1208,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS KHUSUS BEDAH RSOP CIAMIS,RSK BEDAH,Belum Ditetapkan,2022
1209,32,JAWA BARAT,3207,KABUPATEN CIAMIS,RS UMUM DAERAH KAWALI,RSU,D,2022
1210,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH 45 KUNINGAN,RSU,B,2022
1211,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM WIJAYA KUSUMAH,RSU,C,2022
1212,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM SEKAR KAMULYAN,RSU,C,2022
1213,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM JUANDA,RSU,C,2022
1214,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM EL-SYIFA,RSU,D,2022
1215,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KUNINGAN MEDICAL CENTER,RSU,C,2022
1216,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM DAERAH LINGGAJATI KUNINGAN,RSU,C,2022
1217,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM KMC LURAGUNG,RSU,C,2022
1218,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS JANTUNG HASNA MEDIKA KUNINGAN,RSK JANTUNG,C,2022
1219,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS MITRA HUSADA CIAWIGEBANG,RSU,D,2022
1220,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS UMUM ARIA KAMUNING,RSU,D,2022
1221,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,RS PERMATA KUNINGAN,RSU,C,2022
1222,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH WALED,RSU,B,2022
1223,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PERTAMINA CIREBON,RSU,C,2022
1224,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PARU PROVINSI JAWA BARAT,RSK PARU,B,2022
1225,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM DAERAH ARJAWINANGUN,RSU,B,2022
1226,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM MITRA PLUMBON,RSU,B,2022
1227,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM UNIVERSITAS MUHAMMADIYAH CIREBON,RSU,C,2022
1228,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM KHALISHAH,RSU,C,2022
1229,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM PERMATA CIREBON,RSU,B,2022
1230,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS PASAR MINGGU CIREBON,RSU,D,2022
1231,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER WARAS,RSU,B,2022
1232,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS UMUM SUMBER HURIP,RSU,C,2022
1233,32,JAWA BARAT,3209,KABUPATEN CIREBON,RS JANTUNG HASNA MEDIKA,RSK JANTUNG,B,2022
1234,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH MAJALENGKA,RSU,C,2022
1235,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS UMUM DAERAH CIDERES,RSU,B,2022
1236,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS BEDAH BUDI KASIH,RSK BEDAH,C,2022
1237,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS MITRA PLUMBON MAJALENGKA,RSU,C,2022
1238,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,RS IBU DAN ANAK LIVASYA,RSIA,C,2022
1239,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM DAERAH SUMEDANG,RSU,B,2022
1240,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM PAKUWON,RSU,C,2022
1241,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,RS UMUM HARAPAN KELUARGA,RSU,D,2022
1242,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH KAB. INDRAMAYU,RSU,B,2022
1243,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH M. A. SENTOT PATROL,RSU,C,2022
1244,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM BHAYANGKARA INDRAMAYU,RSU,C,2022
1245,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERMATA MEDICAL CENTER,RSU,D,2022
1246,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM MM INDRAMAYU,RSU,D,2022
1247,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM PERTAMINA BALONGAN INDRAMAYU,RSU,D,2022
1248,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS UMUM DAERAH MURSID IBNU SYAFIUDDIN,RSU,Belum Ditetapkan,2022
1249,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS SYAHID AL IRSYAD,RSU,D,2022
1250,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS IBU DAN ANAK IRHAMNA INDRAMAYU,RSIA,C,2022
1251,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS MITRA PLUMBON INDRAMAYU,RSU,C,2022
1252,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS SENTRA MEDIKA LANGUT,RSU,D,2022
1253,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,RS ISLAM ZAM-ZAM MUHAMMADIYAH JATIBARANG,RSU,D,2022
1254,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM DAERAH SUBANG,RSU,B,2022
1255,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PTPN VIII,RSU,D,2022
1256,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM TNI AU LANUD SURYADARMA,RSU,D,2022
1257,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM MUTIARA HATI,RSU,D,2022
1258,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM PAMANUKAN MEDICAL CENTER (PMC),RSU,C,2022
1259,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM HAJI SYAIFUL ANWAR,RSU,D,2022
1260,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS UMUM KHARISMA,RSU,D,2022
1261,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS KHUSUS IBU DAN ANAK GRHA MUTIARA,RSIA,C,2022
1262,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS INDO SEHAT 2003,RSU,D,2022
1263,32,JAWA BARAT,3213,KABUPATEN SUBANG,RS RAYHAN,RSU,C,2022
1264,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DAERAH BAYU ASIH,RSU,B,2022
1265,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM SILOAM PURWAKARTA,RSU,B,2022
1266,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM DR. ABDUL RADJAK PURWAKARTA,RSU,B,2022
1267,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM ASRI PURWAKARTA,RSU,C,2022
1268,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM RAMA HADI,RSU,C,2022
1269,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM AMIRA,RSU,C,2022
1270,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK DIAN,RSIA,C,2022
1271,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM HOLISTIC PURWAKARTA,RSU,C,2022
1272,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM BHAKTI HUSADA II PURWAKARTA,RSU,C,2022
1273,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS UMUM KARINA MEDIKA,RSU,D,2022
1274,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,RS IBU DAN ANAK BUNDA FATHIA,RSIA,C,2022
1275,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DAERAH KARAWANG,RSU,B,2022
1276,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM BAYUKARTA,RSU,C,2022
1277,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DEWI SRI,RSU,C,2022
1278,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM KARYA HUSADA,RSU,C,2022
1279,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM PROKLAMASI,RSU,C,2022
1280,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM ISLAM KARAWANG,RSU,C,2022
1281,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM SARASWATI,RSU,D,2022
1282,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM DELIMA ASIH SISMA MEDIKA,RSU,D,2022
1283,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS IBU DAN ANAK DR. DJOKO PRAMONO,RSIA,C,2022
1284,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM CITRA SARI HUSADA,RSU,C,2022
1285,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM IZZA,RSU,C,2022
1286,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM MANDAYA,RSU,C,2022
1287,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS KHUSUS PARU KABUPATEN KARAWANG,RSK PARU,C,2022
1288,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM LIRA MEDIKA,RSU,C,2022
1289,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM FIKRI MEDIKA,RSU,C,2022
1290,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM PURI ASIH,RSU,C,2022
1291,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM MITRA FAMILY,RSU,C,2022
1292,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM HELSA,RSU,C,2022
1293,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS IBU DAN ANAK SENTUL,RSIA,C,2022
1294,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM ROSELA,RSU,D,2022
1295,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM SENTRAL MEDIKA,RSU,D,2022
1296,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS UMUM AMANDA MITRA KELUARGA,RSU,D,2022
1297,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS HERMINA KARAWANG,RSU,C,2022
1298,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS PRIMAYA KARAWANG,RSU,C,2022
1299,32,JAWA BARAT,3215,KABUPATEN KARAWANG,RS PERMATA KELUARGA KARAWANG,RSU,C,2022
1300,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM BHAKTI HUSADA,RSU,C,2022
1301,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARYA MEDIKA,RSU,C,2022
1302,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM ANNISA,RSU,C,2022
1303,32,JAWA BARAT,3216,KABUPATEN BEKASI,SILOAM HOSPITALS LIPPO CIKARANG,RSU,B,2022
1304,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM SENTRA MEDIKA,RSU,B,2022
1305,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HOSANA MEDICA,RSU,C,2022
1306,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM DAERAH KAB.BEKASI,RSU,B,2022
1307,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM HERMINA GRAND WISATA,RSU,B,2022
1308,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MEDIROSSA CIKARANG,RSU,C,2022
1309,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARTIKA HUSADA,RSU,C,2022
1310,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM KARYA MEDIKA II,RSU,C,2022
1311,32,JAWA BARAT,3216,KABUPATEN BEKASI,RS UMUM MULTAZAM MEDIKA,RSU,C,2022
